,date,unit_id,chalet_id,chalet_title,code,final_price,booking_count,rating,city,neighborhood
254,2022-08-25,433,176,شاليه بمسطح اخضر وركن شواء,724,890,0,7.9,الرياض,حي بنبان
255,2022-09-01,433,176,شاليه بمسطح اخضر وركن شواء,724,890,0,7.9,الرياض,حي بنبان
256,2022-08-27,442,180,شاليه بستيج مضيئ وجلسة خارجية,224,950,10,8.4,الرياض,حي القيروان
257,2022-08-31,442,180,شاليه بستيج مضيئ وجلسة خارجية,224,850,5,8.4,الرياض,حي القيروان
258,2022-08-25,443,180,شاليه بمسطح اخضر واضاءة,225,1350,6,8.4,الرياض,حي القيروان
259,2022-08-27,443,180,شاليه بمسطح اخضر واضاءة,225,950,7,8.4,الرياض,حي القيروان
260,2022-08-31,443,180,شاليه بمسطح اخضر واضاءة,225,850,3,8.4,الرياض,حي القيروان
261,2022-09-01,444,180,شاليه بركن شواء وجلسة خارجية,226,1000,6,8.4,الرياض,حي القيروان
262,2022-08-27,445,180,شاليه بجلسة خارجية وألعاب مائية,227,750,9,8.4,الرياض,حي القيروان
263,2022-08-31,445,180,شاليه بجلسة خارجية وألعاب مائية,227,650,8,8.4,الرياض,حي القيروان
264,2022-09-01,445,180,شاليه بجلسة خارجية وألعاب مائية,227,1000,9,8.4,الرياض,حي القيروان
265,2022-08-27,447,181,شاليه بألعاب أطفال بدون مسبح,423,450,8,7.8,الرياض,حي المهدية
266,2022-08-31,447,181,شاليه بألعاب أطفال بدون مسبح,423,400,3,7.8,الرياض,حي المهدية
267,2022-09-01,447,181,شاليه بألعاب أطفال بدون مسبح,423,600,5,7.8,الرياض,حي المهدية
268,2022-08-25,448,181,شاليه بصاله وغرفة نوم وملحق مستقل,424,600,11,7.8,الرياض,حي المهدية
269,2022-08-27,448,181,شاليه بصاله وغرفة نوم وملحق مستقل,424,450,11,7.8,الرياض,حي المهدية
270,2022-08-31,448,181,شاليه بصاله وغرفة نوم وملحق مستقل,424,400,8,7.8,الرياض,حي المهدية
271,2022-08-27,450,177,شاليه بمسبح وألعاب مائية,624,850,6,7.8,الرياض,حي الرمال
272,2022-08-31,450,177,شاليه بمسبح وألعاب مائية,624,650,4,7.8,الرياض,حي الرمال
273,2022-09-01,450,177,شاليه بمسبح وألعاب مائية,624,1050,6,7.8,الرياض,حي الرمال
274,2022-08-25,469,195,شاليه بمسطح اخضر وجلسة خارجية ,334,1500,7,9.4,الرياض,حي العارض
275,2022-08-27,469,195,شاليه بمسطح اخضر وجلسة خارجية ,334,1000,10,9.4,الرياض,حي العارض
276,2022-09-01,469,195,شاليه بمسطح اخضر وجلسة خارجية ,334,1500,7,9.4,الرياض,حي العارض
277,2022-08-25,481,201,شاليه بمسطح اخضر,137,1200,5,7.6,الرياض,حي المهدية
278,2022-08-25,537,217,استراحة بملعب كرة قدم و طائره ,733,1300,1,7.2,الرياض,حي ديراب
279,2022-08-27,537,217,استراحة بملعب كرة قدم و طائره ,733,1200,1,7.2,الرياض,حي ديراب
280,2022-08-31,537,217,استراحة بملعب كرة قدم و طائره ,733,1200,1,7.1,الرياض,حي ديراب
281,2022-08-25,538,217,استراحة بركن شواء وجلسات خارجية ,734,1300,0,7.2,الرياض,حي ديراب
282,2022-08-27,538,217,استراحة بركن شواء وجلسات خارجية ,734,1200,0,7.2,الرياض,حي ديراب
283,2022-08-31,538,217,استراحة بركن شواء وجلسات خارجية ,734,1200,0,7.1,الرياض,حي ديراب
284,2022-09-01,538,217,استراحة بركن شواء وجلسات خارجية ,734,1300,0,7.1,الرياض,حي ديراب
285,2022-08-25,540,218,استراحة بألعاب أطفال,731,1300,0,6.8,الرياض,حي ديراب
286,2022-08-31,540,218,استراحة بألعاب أطفال,731,1200,2,6.8,الرياض,حي ديراب
287,2022-09-01,540,218,استراحة بألعاب أطفال,731,1300,2,6.8,الرياض,حي ديراب
288,2022-08-25,541,218,استراحة بألعاب أطفال وملعب كرة قدم,732,1300,1,6.8,الرياض,حي ديراب
289,2022-08-27,541,218,استراحة بألعاب أطفال وملعب كرة قدم,732,1200,2,6.8,الرياض,حي ديراب
290,2022-08-31,541,218,استراحة بألعاب أطفال وملعب كرة قدم,732,1200,1,6.8,الرياض,حي ديراب
291,2022-09-01,541,218,استراحة بألعاب أطفال وملعب كرة قدم,732,1300,1,6.8,الرياض,حي ديراب
292,2022-08-31,611,233,شاليه بمسبح وجلسة خارجية,138,399,6,6.7,الرياض,حي الرمال
293,2022-09-01,611,233,شاليه بمسبح وجلسة خارجية,138,499,6,6.7,الرياض,حي الرمال
294,2022-08-25,612,233,شاليه بألعاب أطفال ومسطح اخضر,139,599,1,6.7,الرياض,حي الرمال
295,2022-08-31,612,233,شاليه بألعاب أطفال ومسطح اخضر,139,399,0,6.7,الرياض,حي الرمال
296,2022-09-01,612,233,شاليه بألعاب أطفال ومسطح اخضر,139,599,1,6.7,الرياض,حي الرمال
297,2022-08-25,613,233,شاليه بالعاب مائية و مسطح اخضر,140,599,1,6.7,الرياض,حي الرمال
298,2022-08-27,613,233,شاليه بالعاب مائية و مسطح اخضر,140,599,1,6.7,الرياض,حي الرمال
299,2022-08-31,613,233,شاليه بالعاب مائية و مسطح اخضر,140,499,2,6.7,الرياض,حي الرمال
300,2022-09-01,613,233,شاليه بالعاب مائية و مسطح اخضر,140,599,3,6.7,الرياض,حي الرمال
301,2022-08-25,614,233,شاليه بمسبح بألعاب مائية ,141,599,1,6.7,الرياض,حي الرمال
302,2022-08-27,614,233,شاليه بمسبح بألعاب مائية ,141,599,1,6.7,الرياض,حي الرمال
303,2022-09-01,614,233,شاليه بمسبح بألعاب مائية ,141,599,1,6.7,الرياض,حي الرمال
304,2022-08-25,615,233,شاليه بألعاب أطفال ومسطح اخضر,142,599,1,6.7,الرياض,حي الرمال
305,2022-08-27,615,233,شاليه بألعاب أطفال ومسطح اخضر,142,499,1,6.7,الرياض,حي الرمال
306,2022-08-31,615,233,شاليه بألعاب أطفال ومسطح اخضر,142,399,0,6.7,الرياض,حي الرمال
307,2022-09-01,615,233,شاليه بألعاب أطفال ومسطح اخضر,142,599,0,6.7,الرياض,حي الرمال
308,2022-08-25,616,233,شاليه بمسطح اخضر ومسبح,143,399,6,6.7,الرياض,حي الرمال
309,2022-08-27,616,233,شاليه بمسطح اخضر ومسبح,143,399,7,6.7,الرياض,حي الرمال
310,2022-08-31,616,233,شاليه بمسطح اخضر ومسبح,143,299,3,6.7,الرياض,حي الرمال
311,2022-08-27,630,244,شاليه بمسطح اخضر وجلسات خارجيه,848,900,3,7.6,الرياض,حي الرمال
312,2022-09-01,630,244,شاليه بمسطح اخضر وجلسات خارجيه,848,1250,8,7.6,الرياض,حي الرمال
313,2022-08-27,631,244,شاليه بمجلس داخلي ومسطح اخضر ,849,950,10,7.6,الرياض,حي الرمال
314,2022-08-25,632,244,شاليه بصاله وغرفة نوم وجلسة خارجيه,850,700,4,7.6,الرياض,حي الرمال
315,2022-08-27,632,244,شاليه بصاله وغرفة نوم وجلسة خارجيه,850,700,4,7.6,الرياض,حي الرمال
316,2022-08-31,632,244,شاليه بصاله وغرفة نوم وجلسة خارجيه,850,700,1,7.6,الرياض,حي الرمال
317,2022-08-25,633,244,شاليه بملعب كرة قدم وجلسة خارجيه,851,900,8,7.6,الرياض,حي الرمال
318,2022-08-27,633,244,شاليه بملعب كرة قدم وجلسة خارجيه,851,900,9,7.6,الرياض,حي الرمال
319,2022-08-31,633,244,شاليه بملعب كرة قدم وجلسة خارجيه,851,900,9,7.6,الرياض,حي الرمال
320,2022-09-01,633,244,شاليه بملعب كرة قدم وجلسة خارجيه,851,1250,9,7.6,الرياض,حي الرمال
321,2022-08-31,641,246,شاليه بمسطح اخضر,730,1500,0,8.3,الرياض,حي الجبيلة
322,2022-08-25,642,247,شاليه بمسطح اخضر,451,650,7,7.6,الرياض,حي الرمال
323,2022-08-27,642,247,شاليه بمسطح اخضر,451,650,7,7.6,الرياض,حي الرمال
324,2022-08-31,642,247,شاليه بمسطح اخضر,451,650,3,7.6,الرياض,حي الرمال
325,2022-09-01,642,247,شاليه بمسطح اخضر,451,650,3,7.6,الرياض,حي الرمال
326,2022-08-25,643,247,شاليه بمسطح اخضر,452,650,8,7.6,الرياض,حي الرمال
327,2022-08-31,643,247,شاليه بمسطح اخضر,452,650,4,7.6,الرياض,حي الرمال
328,2022-09-01,643,247,شاليه بمسطح اخضر,452,650,5,7.6,الرياض,حي الرمال
329,2022-08-27,644,247,شاليه بركن شواء ,453,650,6,7.6,الرياض,حي الرمال
330,2022-08-31,644,247,شاليه بركن شواء ,453,650,4,7.6,الرياض,حي الرمال
331,2022-08-25,645,247,شاليه بمسطح اخضر,454,650,9,7.6,الرياض,حي الرمال
332,2022-08-27,645,247,شاليه بمسطح اخضر,454,650,9,7.6,الرياض,حي الرمال
333,2022-08-31,645,247,شاليه بمسطح اخضر,454,650,4,7.6,الرياض,حي الرمال
334,2022-09-01,645,247,شاليه بمسطح اخضر,454,650,4,7.6,الرياض,حي الرمال
335,2022-08-25,646,247,شاليه بمسطح اخضر,455,650,5,7.6,الرياض,حي الرمال
336,2022-08-27,646,247,شاليه بمسطح اخضر,455,650,5,7.6,الرياض,حي الرمال
337,2022-08-31,646,247,شاليه بمسطح اخضر,455,650,3,7.6,الرياض,حي الرمال
338,2022-08-25,647,247,شاليه بمسطح اخضر,456,650,8,7.6,الرياض,حي الرمال
339,2022-08-27,647,247,شاليه بمسطح اخضر,456,650,8,7.6,الرياض,حي الرمال
340,2022-09-01,647,247,شاليه بمسطح اخضر,456,650,3,7.6,الرياض,حي الرمال
341,2022-08-25,648,247,شاليه بمسطح اخضر,457,650,8,7.6,الرياض,حي الرمال
342,2022-08-27,648,247,شاليه بمسطح اخضر,457,650,9,7.6,الرياض,حي الرمال
343,2022-08-31,648,247,شاليه بمسطح اخضر,457,650,6,7.6,الرياض,حي الرمال
344,2022-08-25,649,247,شاليه بمسطح اخضر,458,650,8,7.6,الرياض,حي الرمال
345,2022-08-27,650,247,شاليه بمسطح اخضر,459,750,9,7.6,الرياض,حي الرمال
346,2022-08-31,650,247,شاليه بمسطح اخضر,459,750,5,7.6,الرياض,حي الرمال
347,2022-09-01,650,247,شاليه بمسطح اخضر,459,750,7,7.6,الرياض,حي الرمال
348,2022-08-25,651,247,شاليه بمسطح اخضر,460,750,8,7.6,الرياض,حي الرمال
349,2022-08-27,651,247,شاليه بمسطح اخضر,460,750,9,7.6,الرياض,حي الرمال
350,2022-08-27,653,248,شاليه بركن شواء ومسطح اخضر,442,790,6,6.9,الرياض,حي الرمال
351,2022-08-31,653,248,شاليه بركن شواء ومسطح اخضر,442,790,3,6.9,الرياض,حي الرمال
352,2022-09-01,653,248,شاليه بركن شواء ومسطح اخضر,442,790,3,6.9,الرياض,حي الرمال
353,2022-08-25,654,248,شاليه بألعاب مائية و مسطح اخضر,443,790,8,6.9,الرياض,حي الرمال
354,2022-08-27,654,248,شاليه بألعاب مائية و مسطح اخضر,443,790,9,6.9,الرياض,حي الرمال
355,2022-09-01,654,248,شاليه بألعاب مائية و مسطح اخضر,443,790,4,6.9,الرياض,حي الرمال
356,2022-08-25,655,248,شاليه بركن شواء ,444,790,8,6.9,الرياض,حي الرمال
357,2022-08-27,655,248,شاليه بركن شواء ,444,790,9,6.9,الرياض,حي الرمال
358,2022-08-31,655,248,شاليه بركن شواء ,444,790,3,6.9,الرياض,حي الرمال
359,2022-09-01,655,248,شاليه بركن شواء ,444,790,3,6.9,الرياض,حي الرمال
360,2022-08-25,656,248,شاليه بألعاب أطفال,445,790,7,6.9,الرياض,حي الرمال
361,2022-08-27,656,248,شاليه بألعاب أطفال,445,790,8,6.9,الرياض,حي الرمال
362,2022-08-31,656,248,شاليه بألعاب أطفال,445,790,3,6.9,الرياض,حي الرمال
363,2022-08-25,657,248,شاليه بألعاب مائية و مسطح اخضر,446,790,8,6.9,الرياض,حي الرمال
364,2022-08-27,657,248,شاليه بألعاب مائية و مسطح اخضر,446,790,8,6.9,الرياض,حي الرمال
365,2022-08-31,657,248,شاليه بألعاب مائية و مسطح اخضر,446,790,3,6.9,الرياض,حي الرمال
366,2022-09-01,657,248,شاليه بألعاب مائية و مسطح اخضر,446,790,3,6.9,الرياض,حي الرمال
367,2022-08-27,658,248,شاليه بصالة ومسطح اخضر,447,790,8,6.9,الرياض,حي الرمال
368,2022-08-31,658,248,شاليه بصالة ومسطح اخضر,447,790,4,6.9,الرياض,حي الرمال
369,2022-08-27,659,248,شاليه بركن شواء ومسبح ,448,790,12,6.9,الرياض,حي الرمال
370,2022-09-01,659,248,شاليه بركن شواء ومسبح ,448,790,4,6.9,الرياض,حي الرمال
371,2022-08-25,660,248,شاليه بركن شواء وجلسة خارجية,449,790,7,6.9,الرياض,حي الرمال
372,2022-08-27,660,248,شاليه بركن شواء وجلسة خارجية,449,790,7,6.9,الرياض,حي الرمال
373,2022-08-31,660,248,شاليه بركن شواء وجلسة خارجية,449,790,3,6.9,الرياض,حي الرمال
374,2022-08-27,661,248,شاليه بألعاب مائية و مسطح اخضر,450,790,5,6.9,الرياض,حي الرمال
375,2022-09-01,661,248,شاليه بألعاب مائية و مسطح اخضر,450,790,2,6.9,الرياض,حي الرمال
376,2022-08-25,685,259,شاليه بمسبح وألعاب مائية ,640,900,5,7.7,الرياض,حي الرمال
377,2022-08-27,685,259,شاليه بمسبح وألعاب مائية ,640,700,7,7.7,الرياض,حي الرمال
378,2022-08-31,685,259,شاليه بمسبح وألعاب مائية ,640,700,8,7.7,الرياض,حي الرمال
379,2022-08-25,686,259,شاليه بمسبح وألعاب مائية ,641,900,4,7.7,الرياض,حي الرمال
380,2022-08-27,686,259,شاليه بمسبح وألعاب مائية ,641,700,4,7.7,الرياض,حي الرمال
381,2022-08-25,687,259,شاليه بجلسه مطله على مسطح اخضر ,642,900,1,7.7,الرياض,حي الرمال
382,2022-08-27,687,259,شاليه بجلسه مطله على مسطح اخضر ,642,700,1,7.7,الرياض,حي الرمال
383,2022-09-01,687,259,شاليه بجلسه مطله على مسطح اخضر ,642,900,4,7.7,الرياض,حي الرمال
384,2022-08-25,688,259,شاليه بمجلس مطل على مسطح اخضر,643,900,2,7.7,الرياض,حي الرمال
385,2022-08-27,688,259,شاليه بمجلس مطل على مسطح اخضر,643,700,2,7.7,الرياض,حي الرمال
386,2022-08-25,689,259,شاليه بمسبح وألعاب مائية ,644,900,6,7.7,الرياض,حي الرمال
387,2022-08-27,689,259,شاليه بمسبح وألعاب مائية ,644,700,6,7.7,الرياض,حي الرمال
388,2022-08-31,689,259,شاليه بمسبح وألعاب مائية ,644,700,3,7.7,الرياض,حي الرمال
